,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
31,1.1476323119777159,1.1689189189189189,1.5166163141993958,1.25,1.1864406779661016
32,0.22284122562674094,0.30405405405405406,0.48338368580060426,0.4166666666666667,0.2966101694915254
33,0.0807799442896936,0.08783783783783784,0.1661631419939577,0.4166666666666667,0.12429378531073447
34,0.9888579387186629,0.8378378378378378,1.096676737160121,2.0833333333333335,0.7909604519774012
35,1.3370473537604457,0.3581081081081081,0.6465256797583081,0.7916666666666666,1.3587570621468927
36,1.2506963788300836,0.11486486486486487,0.4561933534743202,1.2083333333333333,0.9830508474576272
37,0.18662952646239556,0.11486486486486487,0.19939577039274925,0.8333333333333334,0.05367231638418079
38,0.28133704735376047,0.16216216216216217,0.3564954682779456,0.0,0.596045197740113
39,0.07242339832869081,0.27702702702702703,0.4773413897280967,0.4166666666666667,0.3644067796610169
40,0.25348189415041783,0.20270270270270271,0.622356495468278,0.0,0.096045197740113
41,0.0,0.0,0.08761329305135952,0.4166666666666667,0.11016949152542373
42,0.4623955431754875,0.5067567567567568,0.4501510574018127,0.3333333333333333,0.3502824858757062
43,0.7520891364902507,0.17567567567567569,0.41389728096676737,0.4166666666666667,0.7711864406779662
44,0.4373259052924791,0.7162162162162162,0.540785498489426,3.2083333333333335,0.6129943502824858
45,0.29526462395543174,0.23648648648648649,0.48942598187311176,0.0,0.23728813559322035
46,0.2618384401114206,0.16891891891891891,0.18429003021148035,0.0,0.4124293785310734
47,0.40947075208913647,0.972972972972973,1.042296072507553,0.4166666666666667,0.23728813559322035
48,1.2172701949860725,1.9864864864864864,1.8006042296072509,1.5833333333333333,1.731638418079096
49,0.596100278551532,0.7567567567567568,0.7492447129909365,1.625,0.536723163841808
50,0.43175487465181056,0.5472972972972973,0.5861027190332326,0.8333333333333334,0.3474576271186441
51,1.0027855153203342,1.8513513513513513,1.5649546827794563,2.9166666666666665,1.387005649717514
52,0.9387186629526463,0.34459459459459457,0.32628398791540786,0.0,0.943502824858757
53,0.5069637883008357,0.6216216216216216,0.5438066465256798,0.8333333333333334,0.4378531073446328
54,0.3788300835654596,0.08783783783783784,0.2990936555891239,0.0,0.3022598870056497
55,0.4568245125348189,0.36486486486486486,0.7552870090634441,0.0,0.4124293785310734
56,0.7938718662952646,0.668918918918919,0.770392749244713,0.4166666666666667,0.8785310734463276
57,1.2089136490250696,1.2297297297297298,1.6737160120845922,1.25,1.3192090395480225
58,0.7158774373259053,1.1824324324324325,1.0906344410876132,0.0,0.2740112994350282
59,0.8440111420612814,1.0743243243243243,1.151057401812689,0.0,0.940677966101695
60,0.4763231197771588,0.23648648648648649,1.0876132930513596,0.8333333333333334,1.3135593220338984
61,0.5181058495821727,0.19594594594594594,0.24471299093655588,0.7083333333333334,0.6977401129943502
62,0.5710306406685237,0.38513513513513514,0.3323262839879154,0.8333333333333334,0.5508474576271186
63,0.8774373259052924,0.9797297297297297,0.8942598187311178,2.0,0.9011299435028248
64,0.6685236768802229,0.25675675675675674,0.9848942598187311,1.25,1.2937853107344632
65,0.23676880222841226,0.16216216216216217,0.283987915407855,0.25,0.2740112994350282
66,0.6350974930362117,1.1554054054054055,0.9788519637462235,1.25,0.9887005649717514
67,0.6601671309192201,0.4594594594594595,0.7915407854984894,0.4166666666666667,0.4519774011299435
68,0.31754874651810583,0.972972972972973,0.8731117824773413,0.0,0.20903954802259886
69,0.5571030640668524,0.4189189189189189,0.9093655589123867,0.0,0.6242937853107344
70,0.9415041782729805,0.17567567567567569,0.24169184290030213,0.4166666666666667,1.0112994350282485
71,1.0473537604456824,0.5878378378378378,1.0060422960725075,1.125,1.6299435028248588
72,0.3426183844011142,0.4391891891891892,0.2326283987915408,1.125,0.21468926553672316
73,0.36768802228412256,0.46621621621621623,0.21148036253776434,0.4166666666666667,0.2598870056497175
74,1.158774373259053,1.0405405405405406,1.4108761329305135,1.25,1.3983050847457628
75,0.40668523676880225,0.5878378378378378,0.5921450151057401,0.8333333333333334,0.5254237288135594
76,1.1142061281337048,0.27702702702702703,0.6283987915407855,2.0416666666666665,1.1045197740112995
77,0.596100278551532,0.9594594594594594,1.8247734138972809,1.25,1.1666666666666667
78,0.4428969359331476,0.7027027027027027,0.7341389728096677,1.6666666666666667,0.3728813559322034
79,0.37604456824512533,0.8108108108108109,0.649546827794562,2.0,0.3926553672316384
80,1.233983286908078,0.06756756756756757,1.0604229607250755,0.7916666666666666,1.4717514124293785
81,0.5877437325905293,0.36486486486486486,0.48942598187311176,0.0,0.4604519774011299
82,0.649025069637883,1.1891891891891893,1.2598187311178248,0.0,0.3898305084745763
83,0.18662952646239556,0.2702702702702703,0.24773413897280966,0.0,0.12994350282485875
84,0.20612813370473537,0.17567567567567569,0.31722054380664655,0.4166666666666667,0.12429378531073447
85,1.116991643454039,2.6486486486486487,2.821752265861027,1.4166666666666667,0.751412429378531
86,1.1727019498607243,0.5945945945945946,1.2205438066465257,1.9583333333333333,1.5932203389830508
87,1.9108635097493036,0.4864864864864865,0.6948640483383686,2.0833333333333335,2.042372881355932
88,1.551532033426184,0.3783783783783784,1.0302114803625377,2.4583333333333335,2.0084745762711864
89,1.2841225626740946,0.36486486486486486,0.7250755287009063,0.0,1.2994350282485876
90,1.233983286908078,1.337837837837838,1.6223564954682779,5.166666666666667,1.4463276836158192
91,0.766016713091922,0.9324324324324325,0.6978851963746223,3.0833333333333335,0.6892655367231638
92,0.6239554317548747,0.722972972972973,0.6978851963746223,2.625,0.5649717514124294
93,0.17270194986072424,0.20945945945945946,0.3564954682779456,0.0,0.2909604519774011
94,0.0807799442896936,0.12162162162162163,0.19637462235649547,0.0,0.04519774011299435
95,0.43175487465181056,0.33783783783783783,0.6858006042296072,0.0,0.7175141242937854
96,0.14763231197771587,0.10810810810810811,0.08459214501510574,0.0,0.09322033898305085
97,1.615598885793872,3.4121621621621623,2.7794561933534743,4.0,1.3898305084745763
98,0.8662952646239555,1.1824324324324325,0.8882175226586103,1.9166666666666667,0.5169491525423728
99,1.1420612813370474,0.6013513513513513,0.8761329305135952,1.3333333333333333,1.4774011299435028
100,0.4233983286908078,0.060810810810810814,0.4078549848942598,0.375,0.16666666666666666
101,0.13370473537604458,0.11486486486486487,0.16012084592145015,0.0,0.2655367231638418
102,0.41225626740947074,0.5472972972972973,0.5438066465256798,2.875,0.4689265536723164
103,0.935933147632312,0.11486486486486487,0.7129909365558912,0.0,0.867231638418079
104,0.6713091922005571,0.5608108108108109,0.797583081570997,1.5416666666666667,0.4858757062146893
105,0.3008356545961003,0.38513513513513514,0.6042296072507553,0.4166666666666667,0.4096045197740113
106,0.2200557103064067,0.49324324324324326,0.5287009063444109,0.4166666666666667,0.2909604519774011
107,0.1309192200557103,0.19594594594594594,0.28700906344410876,0.0,0.5621468926553672
108,0.1392757660167131,0.14189189189189189,0.3323262839879154,0.0,0.3559322033898305
109,0.479108635097493,0.7702702702702703,0.8006042296072508,0.7916666666666666,0.5451977401129944
110,0.6518105849582173,0.3918918918918919,0.8851963746223565,0.4166666666666667,0.748587570621469
111,0.233983286908078,1.1216216216216217,0.770392749244713,0.3333333333333333,0.23163841807909605
112,0.0,0.0,0.1933534743202417,0.2916666666666667,0.0423728813559322
113,0.6963788300835655,0.8851351351351351,0.9607250755287009,0.0,0.6949152542372882
114,0.4568245125348189,0.0945945945945946,0.8580060422960725,0.8333333333333334,1.0310734463276836
115,0.31754874651810583,0.2972972972972973,0.36555891238670696,0.7083333333333334,0.3050847457627119
116,0.21448467966573817,0.3310810810810811,0.2809667673716012,0.4166666666666667,0.3050847457627119
117,0.6072423398328691,0.11486486486486487,0.20241691842900303,0.0,0.6129943502824858
118,0.9136490250696379,0.36486486486486486,0.9425981873111783,0.8333333333333334,1.7203389830508475
119,0.2395543175487465,0.668918918918919,0.5770392749244713,0.0,0.19491525423728814
120,0.48746518105849584,0.39864864864864863,0.8640483383685801,0.7916666666666666,0.6581920903954802
121,0.6740947075208914,0.16216216216216217,0.3806646525679758,0.16666666666666666,0.8163841807909604
122,1.3871866295264623,0.4391891891891892,0.7371601208459214,1.8333333333333333,1.4548022598870056
123,0.20334261838440112,0.5878378378378378,0.3202416918429003,0.4166666666666667,0.08192090395480225
124,0.6740947075208914,1.9797297297297298,1.8066465256797584,0.4166666666666667,0.847457627118644
125,0.7743732590529248,0.12837837837837837,0.338368580060423,0.3333333333333333,1.0
126,0.4568245125348189,0.5202702702702703,0.5770392749244713,0.7083333333333334,0.4180790960451977
127,0.38440111420612816,0.6959459459459459,0.56797583081571,0.7083333333333334,0.3700564971751412
128,1.1949860724233983,1.4189189189189189,1.758308157099698,2.375,1.2598870056497176
129,1.4874651810584958,0.31756756756756754,0.8338368580060423,0.7916666666666666,1.8361581920903955
130,0.3398328690807799,0.41216216216216217,0.3716012084592145,0.0,0.12429378531073447
131,0.9080779944289693,1.1013513513513513,0.9879154078549849,0.0,0.3644067796610169
132,0.06685236768802229,0.05405405405405406,0.14803625377643503,0.0,0.1271186440677966
133,0.4568245125348189,0.4189189189189189,0.41389728096676737,0.0,0.2457627118644068
134,0.08635097493036212,0.12837837837837837,0.17522658610271905,0.0,0.09322033898305085
135,1.33983286908078,0.08783783783783784,0.5709969788519638,1.1666666666666667,1.463276836158192
136,0.20891364902506965,0.38513513513513514,0.4169184290030212,0.9583333333333334,0.16101694915254236
137,0.8662952646239555,1.0945945945945945,1.054380664652568,0.0,0.4293785310734463
138,0.24512534818941503,0.36486486486486486,0.25075528700906347,0.0,0.4406779661016949
139,0.47075208913649025,0.7432432432432432,0.6555891238670695,0.7083333333333334,0.5254237288135594
140,0.20891364902506965,0.3108108108108108,0.9033232628398792,0.9583333333333334,0.6836158192090396
141,0.6100278551532033,1.3445945945945945,0.6646525679758308,0.4166666666666667,1.036723163841808
142,0.30919220055710306,0.4527027027027027,0.8006042296072508,0.4166666666666667,0.4350282485875706
143,0.9052924791086351,0.05405405405405406,0.7220543806646526,0.8333333333333334,1.2203389830508475
144,0.3788300835654596,0.21621621621621623,0.283987915407855,0.4166666666666667,0.4463276836158192
145,0.2479108635097493,0.23648648648648649,0.19939577039274925,0.0,0.2344632768361582
146,0.8133704735376045,0.9864864864864865,1.4259818731117824,0.4166666666666667,0.5056497175141242
147,0.6211699164345403,0.5540540540540541,0.6948640483383686,0.4583333333333333,0.5141242937853108
148,0.22841225626740946,0.2702702702702703,0.1782477341389728,0.0,0.11864406779661017
149,0.04178272980501393,0.22297297297297297,0.35347432024169184,0.0,0.12146892655367232
150,0.5766016713091922,0.9662162162162162,1.392749244712991,0.375,0.5028248587570622
151,0.49025069637883006,0.5067567567567568,0.7734138972809668,0.0,0.6807909604519774
152,0.24512534818941503,0.2972972972972973,0.36253776435045315,0.7916666666666666,0.20903954802259886
153,0.584958217270195,0.10135135135135136,0.2175226586102719,0.3333333333333333,0.6666666666666666
154,0.5292479108635098,0.5878378378378378,0.9577039274924471,0.0,0.3954802259887006
155,1.4763231197771587,0.5675675675675675,1.0574018126888218,2.4583333333333335,1.576271186440678
156,0.7688022284122563,1.0472972972972974,1.1842900302114803,2.0,0.9096045197740112
157,0.8467966573816156,0.4391891891891892,1.6586102719033233,2.0416666666666665,1.652542372881356
158,0.03899721448467967,0.08783783783783784,0.11178247734138973,0.0,0.12146892655367232
159,1.2729805013927578,0.3918918918918919,0.6283987915407855,0.5416666666666666,1.265536723163842
160,0.4233983286908078,0.20270270270270271,1.229607250755287,1.1666666666666667,1.192090395480226
161,0.7855153203342619,0.3108108108108108,0.9063444108761329,0.4166666666666667,0.6101694915254238
162,0.11142061281337047,0.2905405405405405,0.338368580060423,1.625,0.2740112994350282
163,0.5376044568245125,1.0405405405405406,0.4652567975830816,2.125,0.3644067796610169
164,0.8802228412256268,1.2972972972972974,1.4712990936555892,0.2916666666666667,1.228813559322034
165,0.9052924791086351,0.527027027027027,0.7794561933534743,1.6666666666666667,0.7203389830508474
166,1.7465181058495822,2.2027027027027026,1.9697885196374623,1.2083333333333333,1.0451977401129944
167,0.871866295264624,0.7837837837837838,0.7190332326283988,0.8333333333333334,0.8163841807909604
168,0.19498607242339833,0.33783783783783783,0.3685800604229607,0.375,0.211864406779661
169,0.12534818941504178,0.08108108108108109,0.2537764350453172,0.0,0.2062146892655367
170,0.7632311977715878,0.7905405405405406,0.8368580060422961,0.25,1.0903954802259888
171,0.036211699164345405,0.12162162162162163,0.1027190332326284,0.0,0.11299435028248588
172,0.055710306406685235,0.28378378378378377,0.24471299093655588,0.3333333333333333,0.2033898305084746
173,0.008356545961002786,0.07432432432432433,0.08157099697885196,0.0,0.0
174,0.48467966573816157,1.0810810810810811,1.0694864048338368,0.8333333333333334,0.3615819209039548
175,0.12256267409470752,0.33783783783783783,0.3293051359516616,0.75,0.3474576271186441
176,0.6100278551532033,1.3716216216216217,0.8942598187311178,1.5833333333333333,0.536723163841808
177,0.3370473537604457,0.5,0.36555891238670696,1.1666666666666667,0.4378531073446328
178,0.19498607242339833,0.0472972972972973,0.0513595166163142,0.0,0.3446327683615819
179,0.10027855153203342,0.060810810810810814,0.15709969788519637,0.0,0.20056497175141244
180,0.6350974930362117,1.2094594594594594,1.4229607250755287,0.375,0.5706214689265536
181,0.5403899721448467,0.8648648648648649,1.0876132930513596,0.4166666666666667,0.7909604519774012
182,0.10863509749303621,0.20945945945945946,0.2990936555891239,1.375,0.2796610169491525
183,0.5348189415041783,0.527027027027027,0.9486404833836858,0.0,0.2457627118644068
184,1.1002785515320335,1.1486486486486487,1.350453172205438,1.625,1.2909604519774012
185,0.8690807799442897,0.7702702702702703,0.8006042296072508,0.375,0.7344632768361582
186,0.1392757660167131,0.7027027027027027,0.6978851963746223,0.3333333333333333,0.3333333333333333
187,0.362116991643454,0.6216216216216216,0.5075528700906344,0.4166666666666667,0.1977401129943503
188,0.24512534818941503,0.0,0.05740181268882175,0.0,0.096045197740113
189,0.6852367688022284,0.6891891891891891,0.6344410876132931,0.7916666666666666,0.4463276836158192
190,0.22562674094707522,0.35135135135135137,0.9607250755287009,0.0,0.556497175141243
191,0.09192200557103064,0.33783783783783783,0.43202416918429004,0.625,0.23728813559322035
192,0.6518105849582173,1.4189189189189189,1.5256797583081572,0.5,0.5028248587570622
193,0.1671309192200557,0.0945945945945946,0.18429003021148035,0.0,0.20056497175141244
194,1.0696378830083566,0.17567567567567569,0.5377643504531722,0.75,1.3785310734463276
195,0.10027855153203342,0.05405405405405406,0.26586102719033233,0.0,0.08757062146892655
196,0.3565459610027855,0.3783783783783784,0.3806646525679758,0.0,0.423728813559322
197,0.3649025069637883,0.12162162162162163,0.11782477341389729,0.0,0.17796610169491525
198,0.7298050139275766,1.087837837837838,1.1238670694864048,0.8333333333333334,0.8389830508474576
199,0.3064066852367688,0.19594594594594594,0.2930513595166163,0.0,0.23728813559322035
200,0.4818941504178273,0.3918918918918919,0.44108761329305135,1.625,0.4576271186440678
201,0.42896935933147634,0.05405405405405406,0.17522658610271905,0.0,0.4265536723163842
202,0.027855153203342618,0.0,0.0,0.0,0.031073446327683617
203,0.34818941504178275,0.5472972972972973,0.6737160120845922,0.4166666666666667,0.3050847457627119
204,0.5877437325905293,0.3716216216216216,0.622356495468278,0.4166666666666667,0.24293785310734464
205,0.052924791086350974,0.2972972972972973,0.3564954682779456,0.0,0.11581920903954802
206,0.24512534818941503,0.6283783783783784,0.7643504531722054,0.8333333333333334,0.2598870056497175
207,0.025069637883008356,0.0945945945945946,0.15709969788519637,0.0,0.15254237288135594
208,0.3565459610027855,0.9662162162162162,0.8429003021148036,0.75,0.4011299435028249
209,0.2116991643454039,0.13513513513513514,0.2628398791540785,0.0,0.288135593220339
210,1.1086350974930361,1.3243243243243243,1.3836858006042296,0.8333333333333334,0.751412429378531
211,0.1977715877437326,0.28378378378378377,0.7341389728096677,0.0,0.327683615819209
212,0.19220055710306408,0.3918918918918919,0.56797583081571,0.8333333333333334,0.5
213,0.8523676880222841,0.10135135135135136,0.6616314199395771,0.0,1.2175141242937852
214,0.6128133704735376,0.0,0.25075528700906347,0.3333333333333333,0.556497175141243
215,0.09192200557103064,0.11486486486486487,0.14501510574018128,0.0,0.1807909604519774
216,0.6991643454038997,0.5135135135135135,0.5468277945619335,0.4166666666666667,0.5903954802259888
217,0.29526462395543174,0.5675675675675675,0.6978851963746223,0.0,0.3418079096045198
218,0.22284122562674094,0.08108108108108109,0.027190332326283987,0.0,0.19491525423728814
219,0.4233983286908078,0.32432432432432434,0.8429003021148036,0.4166666666666667,1.0960451977401129
220,0.14484679665738162,0.0472972972972973,0.16314199395770393,0.4166666666666667,0.3672316384180791
221,0.3565459610027855,0.7837837837837838,0.7552870090634441,0.375,0.3559322033898305
222,0.25348189415041783,0.20270270270270271,0.8882175226586103,0.9583333333333334,0.3135593220338983
223,0.8774373259052924,0.05405405405405406,0.3867069486404834,0.375,0.9717514124293786
224,0.4623955431754875,0.7364864864864865,0.9003021148036254,0.5833333333333334,0.4096045197740113
225,0.1977715877437326,0.05405405405405406,0.09063444108761329,0.4166666666666667,0.15254237288135594
226,0.4986072423398329,0.4594594594594595,0.486404833836858,0.75,0.4717514124293785
227,1.0083565459610029,0.25,0.7280966767371602,1.8333333333333333,1.2937853107344632
228,1.6406685236768803,0.5945945945945946,1.051359516616314,1.2083333333333333,1.9180790960451977
229,0.06963788300835655,0.11486486486486487,0.22658610271903323,0.8333333333333334,0.08192090395480225
230,0.5654596100278552,0.0,0.4501510574018127,0.4166666666666667,0.7033898305084746
231,0.17270194986072424,0.44594594594594594,0.5105740181268882,0.0,0.15819209039548024
232,0.33147632311977715,0.668918918918919,0.6888217522658611,0.375,0.1694915254237288
233,0.06406685236768803,0.3783783783783784,0.29003021148036257,0.0,0.06779661016949153
234,0.12534818941504178,0.0472972972972973,0.5377643504531722,0.75,0.3474576271186441
235,0.3370473537604457,0.8716216216216216,0.6435045317220544,0.9166666666666666,0.4011299435028249
236,0.4178272980501393,0.060810810810810814,0.18429003021148035,0.0,0.4519774011299435
237,0.12256267409470752,0.033783783783783786,0.0634441087613293,0.0,0.1016949152542373
238,1.0779944289693593,1.5743243243243243,1.3716012084592144,3.6666666666666665,1.3672316384180792
239,0.5013927576601671,0.5945945945945946,0.7854984894259819,0.8333333333333334,0.5254237288135594
240,0.5738161559888579,0.47297297297297297,0.716012084592145,1.25,0.5847457627118644
241,0.23676880222841226,0.13513513513513514,0.4743202416918429,0.4166666666666667,0.15819209039548024
242,0.6128133704735376,1.472972972972973,1.9123867069486404,1.2083333333333333,0.7033898305084746
243,0.4568245125348189,0.7162162162162162,0.676737160120846,0.0,0.3333333333333333
244,0.28133704735376047,0.08783783783783784,0.5045317220543807,0.0,0.6242937853107344
245,0.958217270194986,0.722972972972973,2.090634441087613,2.4583333333333335,1.5310734463276836
246,1.2618384401114207,0.3918918918918919,1.0060422960725075,1.6666666666666667,1.4180790960451977
247,0.31754874651810583,0.18243243243243243,0.3716012084592145,0.0,0.4124293785310734
248,0.467966573816156,0.12837837837837837,0.525679758308157,0.4166666666666667,0.3022598870056497
249,0.6963788300835655,0.31756756756756754,0.7099697885196374,0.0,0.3418079096045198
250,0.12534818941504178,0.0472972972972973,0.40181268882175225,0.0,0.5706214689265536
251,0.7158774373259053,0.12162162162162163,0.6102719033232629,0.4166666666666667,1.0225988700564972
252,0.34540389972144847,0.6756756756756757,0.5015105740181269,1.25,0.3926553672316384
253,0.8662952646239555,1.3445945945945945,1.3293051359516617,0.4166666666666667,0.7966101694915254
254,0.5181058495821727,0.6013513513513513,0.9758308157099698,0.0,0.7937853107344632
255,0.8746518105849582,1.2432432432432432,1.447129909365559,2.5,1.3418079096045197
256,0.11977715877437325,0.0472972972972973,0.1933534743202417,0.0,0.2994350282485876
257,0.31197771587743733,0.8783783783783784,0.9395770392749244,0.4166666666666667,0.4519774011299435
258,0.4568245125348189,0.36486486486486486,0.7129909365558912,0.0,0.1751412429378531
259,0.5125348189415042,0.5878378378378378,0.9546827794561934,0.5416666666666666,0.940677966101695
260,0.07242339832869081,0.060810810810810814,0.1419939577039275,0.4166666666666667,0.1497175141242938
261,0.1671309192200557,0.46621621621621623,0.7945619335347432,0.7916666666666666,0.4011299435028249
262,0.04735376044568245,0.11486486486486487,0.27492447129909364,0.0,0.2033898305084746
263,0.4818941504178273,0.28378378378378377,0.649546827794562,1.2083333333333333,0.3559322033898305
264,1.5236768802228413,0.34459459459459457,1.1329305135951662,1.1666666666666667,1.8333333333333333
265,0.7381615598885793,0.6081081081081081,0.8670694864048338,2.4166666666666665,0.6497175141242938
266,0.04735376044568245,0.8783783783783784,0.6163141993957704,0.8333333333333334,0.4152542372881356
267,0.5376044568245125,1.0405405405405406,0.7250755287009063,1.625,0.4632768361581921
268,0.4986072423398329,0.527027027027027,1.392749244712991,0.75,1.692090395480226
269,0.5125348189415042,0.668918918918919,1.027190332326284,1.2083333333333333,0.5847457627118644
270,0.39275766016713093,0.44594594594594594,0.5800604229607251,1.1666666666666667,0.3700564971751412
271,0.34818941504178275,0.7162162162162162,0.311178247734139,0.0,0.2570621468926554
272,0.181058495821727,0.4594594594594595,0.4350453172205438,0.0,0.10734463276836158
273,0.3426183844011142,0.25,0.9395770392749244,0.0,1.0056497175141244
274,0.1532033426183844,0.22972972972972974,0.26586102719033233,0.0,0.2598870056497175
275,0.1309192200557103,0.033783783783783786,0.14501510574018128,0.0,0.06497175141242938
276,0.3732590529247911,1.087837837837838,0.6586102719033232,1.125,0.3022598870056497
277,0.0807799442896936,0.1554054054054054,0.5800604229607251,0.0,0.5480225988700564
278,0.3008356545961003,0.4189189189189189,0.49244712990936557,0.4166666666666667,0.3587570621468927
279,0.532033426183844,0.4864864864864865,0.32628398791540786,0.0,0.4576271186440678
280,1.1949860724233983,1.554054054054054,1.5045317220543806,0.375,1.0112994350282485
281,0.09749303621169916,0.0,0.015105740181268883,0.0,0.1497175141242938
282,0.403899721448468,0.5135135135135135,0.33534743202416917,0.4166666666666667,0.2627118644067797
283,0.43454038997214484,0.0,0.3293051359516616,0.0,0.7937853107344632
284,0.1894150417827298,0.4864864864864865,0.7613293051359517,0.7083333333333334,0.5254237288135594
285,0.7938718662952646,0.5135135135135135,0.8640483383685801,2.375,0.3728813559322034
286,1.1476323119777159,0.4527027027027027,0.5226586102719033,0.4166666666666667,1.5
287,0.6796657381615598,0.6756756756756757,0.8610271903323263,0.4166666666666667,0.6638418079096046
288,0.4428969359331476,0.8108108108108109,0.7583081570996979,1.25,0.536723163841808
289,0.5905292479108635,0.7162162162162162,0.676737160120846,0.375,0.11581920903954802
290,0.8690807799442897,0.0,0.6314199395770392,0.125,0.8333333333333334
291,0.6211699164345403,0.8243243243243243,0.9274924471299094,1.25,0.3644067796610169
292,0.17270194986072424,0.7702702702702703,0.7190332326283988,0.7916666666666666,0.3531073446327684
293,1.075208913649025,1.3175675675675675,1.459214501510574,2.0416666666666665,1.2485875706214689
294,0.2618384401114206,0.08783783783783784,0.7824773413897281,0.4166666666666667,0.6638418079096046
295,0.27298050139275765,0.5675675675675675,0.676737160120846,0.8333333333333334,0.5621468926553672
296,0.2395543175487465,0.0472972972972973,0.21148036253776434,0.4583333333333333,0.288135593220339
297,1.2813370473537604,1.8783783783783783,1.649546827794562,0.8333333333333334,1.4067796610169492
298,0.4763231197771588,0.40540540540540543,0.4078549848942598,0.3333333333333333,0.2994350282485876
299,0.6796657381615598,0.6486486486486487,0.5981873111782477,0.3333333333333333,0.4406779661016949
300,0.6768802228412256,0.1891891891891892,0.44108761329305135,0.75,0.7937853107344632
301,0.8189415041782729,1.1486486486486487,0.8610271903323263,2.5,1.1666666666666667
302,0.3565459610027855,0.5405405405405406,0.8368580060422961,0.0,0.3728813559322034
303,1.2061281337047354,0.1891891891891892,0.2719033232628399,0.3333333333333333,1.0875706214689265
304,0.07520891364902507,0.060810810810810814,0.16012084592145015,0.0,0.10451977401129943
305,0.3565459610027855,0.25,0.9123867069486404,0.0,0.788135593220339
306,0.20055710306406685,0.0,0.283987915407855,0.4166666666666667,0.1751412429378531
307,0.05013927576601671,0.08783783783783784,0.24773413897280966,0.0,0.06779661016949153
308,0.12813370473537605,0.20945945945945946,0.13897280966767372,0.0,0.0847457627118644
309,1.1142061281337048,0.05405405405405406,0.25075528700906347,0.0,1.2853107344632768
310,0.6629526462395543,0.6148648648648649,0.8670694864048338,0.4166666666666667,0.12146892655367232
311,1.0891364902506964,1.2027027027027026,1.4622356495468278,3.25,1.4943502824858756
312,0.2841225626740947,0.10135135135135136,0.4108761329305136,0.0,0.9096045197740112
313,0.14206128133704735,0.04054054054054054,0.14501510574018128,0.0,0.3559322033898305
314,0.18662952646239556,0.20270270270270271,0.229607250755287,0.0,0.2175141242937853
315,0.12256267409470752,0.20945945945945946,0.31722054380664655,0.4166666666666667,0.22598870056497175
316,0.596100278551532,0.49324324324324326,0.9274924471299094,2.0416666666666665,0.480225988700565
317,0.35097493036211697,0.46621621621621623,0.3987915407854985,0.3333333333333333,0.4293785310734463
